plotID,GPSdevice,waypoint_beg,plot_beg_UTM_E,plot_beg_UTM_N,estimatedAccuracy_beg_ft,waypoint_end,plot_end_UTM_E,plot_end_UTM_N,estimatedAccuracy_end_ft,treeNum,PILA_waypoint,PILA_UTM_E,PILA_UTM_N,estimatedAccuracy_PILA_ft,datum,zone
28,66i,193,251663,4180037,1,196,251675,4180042,0,3,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,4,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,5,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,6,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,7,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,8,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,9,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,10,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,11,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,12,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,13,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,14,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,15,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,16,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,17,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,18,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,19,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,20,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,21,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,22,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,23,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,24,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,25,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,26,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,27,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,28,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,29,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,30,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,31,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,32,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,33,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,34,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,35,NA,NA,NA,NA,NAD83,11
28,66i,193,251663,4180037,1,196,251675,4180042,0,36,NA,NA,NA,NA,NAD83,11
29,66sr,NA,244018,4204160,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267333,4161848,0,1,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267334,4161848,0,2,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267335,4161848,0,3,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267336,4161848,0,4,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267337,4161848,0,5,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267338,4161848,0,6,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267339,4161848,0,7,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267340,4161848,0,8,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267341,4161848,0,9,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267342,4161848,0,10,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267343,4161848,0,11,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267344,4161848,0,12,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267345,4161848,0,13,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267346,4161848,0,14,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267347,4161848,0,15,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267348,4161848,0,16,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267349,4161848,0,17,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267350,4161848,0,18,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267351,4161848,0,19,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267352,4161848,0,20,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267353,4161848,0,21,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267354,4161848,0,22,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267355,4161848,0,23,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267356,4161848,0,24,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267357,4161848,0,25,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267358,4161848,0,26,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267359,4161848,0,27,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267360,4161848,0,28,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267361,4161848,0,29,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267362,4161848,0,30,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267363,4161848,0,31,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267364,4161848,0,32,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267365,4161848,0,33,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267366,4161848,0,34,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267367,4161848,0,35,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267368,4161848,0,36,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267369,4161848,0,37,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267370,4161848,0,38,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267371,4161848,0,39,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267372,4161848,0,40,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267373,4161848,0,41,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267374,4161848,0,42,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267375,4161848,0,43,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267376,4161848,0,44,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267377,4161848,0,45,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267378,4161848,0,46,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267379,4161848,0,47,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267380,4161848,0,48,NA,NA,NA,NA,NAD83,11
3,66i,218,267420,4161798,1,NA,267381,4161848,0,49,NA,NA,NA,NA,NAD83,11
30,66i,86,255786,4207294,0,87,2555763,4207244,9,1,NA,255762,4207237,1,NAD83,11
30,66i,86,255786,4207294,0,87,2555763,4207244,9,2,NA,255782,4207218,2,NAD83,11
30,66i,86,255786,4207294,0,87,2555763,4207244,9,3,NA,255780,4207237,4,NAD83,11
30,66i,86,255786,4207294,0,87,2555763,4207244,9,4,NA,255790,420765,1,NAD83,11
30,66i,86,255786,4207294,0,87,2555763,4207244,9,5,NA,255824,4207275,0,NAD83,11
30,66i,86,255786,4207294,0,87,2555763,4207244,9,6,NA,255844,4207399,0,NAD83,11
30,66i,86,255786,4207294,0,87,2555763,4207244,9,7,NA,NA,NA,NA,NAD83,11
30,66i,86,255786,4207294,0,87,2555763,4207244,9,8,NA,NA,NA,NA,NAD83,11
30,66i,86,255786,4207294,0,87,2555763,4207244,9,9,NA,NA,NA,NA,NAD83,11
30,66i,86,255786,4207294,0,87,2555763,4207244,9,10,NA,NA,NA,NA,NAD83,11
30,66i,86,255786,4207294,0,87,2555763,4207244,9,11,NA,NA,NA,NA,NAD83,11
30,66i,86,255786,4207294,0,87,2555763,4207244,9,12,NA,NA,NA,NA,NAD83,11
31,66i,185,250129,4185872,0,187,NA,NA,0,1,NA,NA,NA,NA,NAD83,11
31,66i,185,250129,4185872,0,187,NA,NA,0,2,NA,NA,NA,NA,NAD83,11
31,66i,185,250129,4185872,0,187,NA,NA,0,3,NA,NA,NA,NA,NAD83,11
31,66i,185,250129,4185872,0,187,NA,NA,0,4,NA,NA,NA,NA,NAD83,11
31,66i,185,250129,4185872,0,187,NA,NA,0,5,NA,NA,NA,NA,NAD83,11
31,66i,185,250129,4185872,0,187,NA,NA,0,6,NA,NA,NA,NA,NAD83,11
31,66i,185,250129,4185872,0,187,NA,NA,0,7,NA,NA,NA,NA,NAD83,11
31,66i,185,250129,4185872,0,187,NA,NA,0,8,188,250160,4185877,5,NAD83,11
31,66i,185,250129,4185872,0,187,NA,NA,0,9,189,250159,4185875,0,NAD83,11
32,66i,221,763795,4188915,0,222,763808,4188870,0,1,NA,NA,NA,NA,NAD83,10
32,66i,221,763795,4188915,0,222,763808,4188870,0,2,NA,NA,NA,NA,NAD83,10
32,66i,221,763795,4188915,0,222,763808,4188870,0,3,NA,NA,NA,NA,NAD83,10
32,66i,221,763795,4188915,0,222,763808,4188870,0,4,225,4188774,763916,4,NAD83,10
32,66i,221,763795,4188915,0,222,763808,4188870,0,5,226,4188790,763953,4,NAD83,10
32,66i,221,763795,4188915,0,222,763808,4188870,0,6,228,4188784,763963,0,NAD83,10
32,66i,221,763795,4188915,0,222,763808,4188870,0,7,231,4188795,763955,8,NAD83,10
32,66i,221,763795,4188915,0,222,763808,4188870,0,8,229,4188787,763959,5,NAD83,10
32,66i,221,763795,4188915,0,222,763808,4188870,0,9,233,4188790,763958,7,NAD83,10
32,66i,221,763795,4188915,0,222,763808,4188870,0,10,235,4188784,763958,4,NAD83,10
32,66i,221,763795,4188915,0,222,763808,4188870,0,11,238,4188784,764012,8,NAD83,10
32,66i,221,763795,4188915,0,222,763808,4188870,0,12,236,4188815,764005,4,NAD83,10
32,66i,221,763795,4188915,0,222,763808,4188870,0,13,237,4188814,764008,2,NAD83,10
34,66si,249,244044,4204459,1,251,243876,4204384,5,1,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,2,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,3,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,4,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,5,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,6,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,7,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,8,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,9,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,10,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,11,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,12,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,13,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,14,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,15,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,16,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,17,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,18,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,19,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,20,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,21,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,22,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,23,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,24,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,25,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,26,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,27,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,28,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,29,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,30,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,31,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,32,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,33,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,34,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,35,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,36,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,37,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,38,NA,NA,NA,NA,NAD83,11
34,66si,249,244044,4204459,1,251,243876,4204384,5,39,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,7,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,8,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,9,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,10,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,11,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,12,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,13,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,14,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,15,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,16,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,17,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,18,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,19,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,20,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,21,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,22,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,23,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,24,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,25,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,26,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,27,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,28,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,29,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,30,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,31,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,32,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,33,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,34,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,35,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,36,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,37,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,38,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,39,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,40,NA,NA,NA,NA,NAD83,11
35,66i,NA,266250,4156331,1,NA,NA,NA,NA,41,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,2,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,4,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,7,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,8,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,9,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,10,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,11,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,12,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,13,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,14,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,15,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,16,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,17,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,18,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,19,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,20,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,21,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,22,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,23,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,24,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,25,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,26,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,27,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,28,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,29,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,30,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,31,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,32,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,33,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,34,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,35,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,36,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,37,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,38,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,39,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,40,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,41,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,42,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,43,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,44,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,45,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,46,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,47,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,48,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,49,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,50,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,51,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,52,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,53,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,54,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,55,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,56,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,57,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,58,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,59,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,60,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,61,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,62,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,63,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,64,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,65,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,66,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,67,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,68,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,69,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,70,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,71,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,72,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,73,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,74,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,75,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,76,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,77,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,78,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,79,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,80,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,81,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,82,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,83,NA,NA,NA,NA,NAD83,11
36,66sr,70,265167,4155366,5,NA,NA,NA,NA,84,NA,NA,NA,NA,NAD83,11
